From	To
ENSP00000345156	RL14_HUMAN
ENSP00000345161	PSPB_HUMAN
ENSP00000345163	A6NLW9_HUMAN
ENSP00000345168	PURG_HUMAN
ENSP00000345179	APOD_HUMAN
ENSP00000345193	A6NHU9_HUMAN
ENSP00000345195	UBQL2_HUMAN
ENSP00000345206	SUH_HUMAN
ENSP00000345216	UBP54_HUMAN
ENSP00000345217	GOG8J_HUMAN
ENSP00000345223	Q71RB1_HUMAN
ENSP00000345229	DNER_HUMAN
ENSP00000345230	TPM4_HUMAN
ENSP00000345243	SIG10_HUMAN
ENSP00000345262	SCOC_HUMAN
ENSP00000345270	MGAT3_HUMAN
ENSP00000345281	DUS22_HUMAN
ENSP00000345282	ALAT2_HUMAN
ENSP00000345292	NDRG3_HUMAN
ENSP00000345294	TTL13_HUMAN
ENSP00000345295	SH24B_HUMAN
ENSP00000345333	ZNF69_HUMAN
ENSP00000345339	ZSC31_HUMAN
ENSP00000345341	PGES2_HUMAN
ENSP00000345344	CATL1_HUMAN
ENSP00000345359	PDXL2_HUMAN
ENSP00000345374	CB085_HUMAN
ENSP00000345393	MAFF_HUMAN
ENSP00000345395	PPN_HUMAN
ENSP00000345405	SPRE3_HUMAN
ENSP00000345412	CPSF7_HUMAN
ENSP00000345420	ASCL4_HUMAN
ENSP00000345436	CSKI1_HUMAN
ENSP00000345445	SAM50_HUMAN
ENSP00000345464	NHLC1_HUMAN
ENSP00000345468	TM215_HUMAN
ENSP00000345470	CCD38_HUMAN
ENSP00000345477	SIA4B_HUMAN
ENSP00000345479	ZN587_HUMAN
ENSP00000345487	OX26_HUMAN
ENSP00000345491	PCDBD_HUMAN
ENSP00000345492	SH2B3_HUMAN
ENSP00000345494	PLS1_HUMAN
ENSP00000345512	SEM6A_HUMAN
ENSP00000345528	S35F6_HUMAN
ENSP00000345530	NEDD4_HUMAN
ENSP00000345555	J3KNX1_HUMAN
ENSP00000345563	OR7D2_HUMAN
ENSP00000345571	E2F1_HUMAN
ENSP00000345575	J3KPS0_HUMAN
ENSP00000345580	DIC_HUMAN
ENSP00000345599	SCX_HUMAN
ENSP00000345633	ZCH13_HUMAN
ENSP00000345656	VAPA_HUMAN
ENSP00000345659	CAH7_HUMAN
ENSP00000345676	MARH1_HUMAN
ENSP00000345681	GATA2_HUMAN
ENSP00000345689	RAB5C_HUMAN
ENSP00000345702	NFYA_HUMAN
ENSP00000345708	IRK11_HUMAN
ENSP00000345716	NKAPL_HUMAN
ENSP00000345719	TOR1A_HUMAN
ENSP00000345728	ATP7A_HUMAN
ENSP00000345731	DLG1_HUMAN
ENSP00000345751	SCNNB_HUMAN
ENSP00000345752	MTMR2_HUMAN
ENSP00000345772	TEAD3_HUMAN
ENSP00000345773	BEND7_HUMAN
ENSP00000345774	AL3A2_HUMAN
ENSP00000345785	FZD9_HUMAN
ENSP00000345789	J3KNX4_HUMAN
ENSP00000345793	Z3H7B_HUMAN
ENSP00000345797	KRBX4_HUMAN
ENSP00000345808	RHG12_HUMAN
ENSP00000345809	ZN197_HUMAN
ENSP00000345824	RIMB1_HUMAN
ENSP00000345826	PMEPA_HUMAN
ENSP00000345848	AN32B_HUMAN
ENSP00000345849	HYALP_HUMAN
ENSP00000345853	DUS9_HUMAN
ENSP00000345868	CXB4_HUMAN
ENSP00000345873	S26A3_HUMAN
ENSP00000345892	NDE1_HUMAN
ENSP00000345895	NUP50_HUMAN
ENSP00000345917	LYAR_HUMAN
ENSP00000345964	SORC1_HUMAN
ENSP00000345968	PGRP2_HUMAN
ENSP00000345972	CA168_HUMAN
ENSP00000345974	ENOF1_HUMAN
ENSP00000345984	CIKS_HUMAN
ENSP00000345985	LRFN2_HUMAN
ENSP00000345988	PLCH1_HUMAN
ENSP00000345997	DMPK_HUMAN
ENSP00000346001	RL3_HUMAN
ENSP00000346012	RL36L_HUMAN
ENSP00000346015	RL27A_HUMAN
ENSP00000346017	CALCB_HUMAN
ENSP00000346022	RL9_HUMAN
ENSP00000346027	RL21_HUMAN
ENSP00000346032	ANXA2_HUMAN
ENSP00000346037	RLA1_HUMAN
ENSP00000346045	RS17_HUMAN
ENSP00000346046	RS17L_HUMAN
ENSP00000346050	RS3A_HUMAN
ENSP00000346063	RL7L_HUMAN
ENSP00000346065	TDRD6_HUMAN
ENSP00000346067	RSSA_HUMAN
ENSP00000346080	RL22L_HUMAN
ENSP00000346088	RL22_HUMAN
ENSP00000346103	GPX4_HUMAN
ENSP00000346112	S12A6_HUMAN
ENSP00000346120	DDX21_HUMAN
ENSP00000346127	PKHB1_HUMAN
ENSP00000346130	SVIP_HUMAN
ENSP00000346139	TBC20_HUMAN
ENSP00000346142	GPT_HUMAN
ENSP00000346148	AAPK1_HUMAN
ENSP00000346151	MAGI2_HUMAN
ENSP00000346155	UCKL1_HUMAN
ENSP00000346160	DUS19_HUMAN
ENSP00000346173	ETFB_HUMAN
ENSP00000346196	NDUV3_HUMAN
ENSP00000346206	TAP1_HUMAN
ENSP00000346227	IPKB_HUMAN
ENSP00000346228	PA24C_HUMAN
ENSP00000346236	DDX46_HUMAN
ENSP00000346240	FBX2_HUMAN
ENSP00000346251	BPIA1_HUMAN
ENSP00000346255	PPTC7_HUMAN
ENSP00000346265	SYT5_HUMAN
ENSP00000346275	PRA20_HUMAN
ENSP00000346283	HRCT1_HUMAN
ENSP00000346291	J3KNX9_HUMAN
ENSP00000346294	S10A4_HUMAN
ENSP00000346298	S6A20_HUMAN
ENSP00000346300	CRKL_HUMAN
ENSP00000346316	H4_HUMAN
ENSP00000346335	NRDE2_HUMAN
ENSP00000346340	CSN8_HUMAN
ENSP00000346342	RFPL1_HUMAN
ENSP00000346345	CI163_HUMAN
ENSP00000346348	ZN774_HUMAN
ENSP00000346378	APBB3_HUMAN
ENSP00000346389	MEF2A_HUMAN
ENSP00000346401	KIF25_HUMAN
ENSP00000346402	RINI_HUMAN
ENSP00000346412	ELP5_HUMAN
ENSP00000346414	LRIQ3_HUMAN
ENSP00000346437	ATG7_HUMAN
ENSP00000346440	ITF2_HUMAN
ENSP00000346450	H2AB1_HUMAN
ENSP00000346453	IPO4_HUMAN
ENSP00000346466	WDR91_HUMAN
ENSP00000346467	LTBP1_HUMAN
ENSP00000346478	ATL2_HUMAN
ENSP00000346483	DDRGK_HUMAN
ENSP00000346508	PDGFA_HUMAN
ENSP00000346509	H2AB2_HUMAN
ENSP00000346534	SCN8A_HUMAN
ENSP00000346536	KR231_HUMAN
ENSP00000346537	SMOC2_HUMAN
ENSP00000346550	ANXA6_HUMAN
ENSP00000346560	FIL1L_HUMAN
ENSP00000346566	CKAP5_HUMAN
ENSP00000346572	A8MQ56_HUMAN
ENSP00000346575	OR5H1_HUMAN
ENSP00000346576	SYTL2_HUMAN
ENSP00000346577	KAD5_HUMAN
ENSP00000346581	MAP7_HUMAN
ENSP00000346599	STYX_HUMAN
ENSP00000346600	CK048_HUMAN
ENSP00000346603	ZBT45_HUMAN
ENSP00000346611	OR8B3_HUMAN
ENSP00000346627	TYW5_HUMAN
ENSP00000346634	TR150_HUMAN
ENSP00000346635	ERO1B_HUMAN
ENSP00000346643	HKDC1_HUMAN
ENSP00000346644	RPKL1_HUMAN
ENSP00000346659	P_HUMAN
ENSP00000346667	WNK3_HUMAN
ENSP00000346670	NTM2G_HUMAN
ENSP00000346689	LMO3_HUMAN
ENSP00000346691	TBC3A_HUMAN
ENSP00000346693	ELOV2_HUMAN
ENSP00000346694	ROA2_HUMAN
ENSP00000346697	BMF_HUMAN
ENSP00000346725	PESC_HUMAN
ENSP00000346729	ZN589_HUMAN
ENSP00000346733	ACAP3_HUMAN
ENSP00000346762	SND1_HUMAN
ENSP00000346768	UD19_HUMAN
ENSP00000346791	TTC3_HUMAN
ENSP00000346800	CCD81_HUMAN
ENSP00000346802	PCDBB_HUMAN
ENSP00000346805	CRBA4_HUMAN
ENSP00000346809	PGAP1_HUMAN
ENSP00000346810	PLAL1_HUMAN
ENSP00000346827	AL9A1_HUMAN
ENSP00000346829	WLS_HUMAN
ENSP00000346839	FINC_HUMAN
ENSP00000346874	FACR1_HUMAN
ENSP00000346879	NKX21_HUMAN
ENSP00000346883	TM116_HUMAN
ENSP00000346886	GABPA_HUMAN
ENSP00000346890	B1AKJ5_HUMAN
ENSP00000346892	SERF1_HUMAN
ENSP00000346901	FMO1_HUMAN
ENSP00000346916	B2RNG4_HUMAN
ENSP00000346921	KAD2_HUMAN
ENSP00000346927	NAT6_HUMAN
ENSP00000346931	CF120_HUMAN
ENSP00000346981	TM207_HUMAN
ENSP00000346986	WAC_HUMAN
ENSP00000346987	APC13_HUMAN
ENSP00000346990	SCAR5_HUMAN
ENSP00000347003	OR5K4_HUMAN
ENSP00000347032	PI42C_HUMAN
ENSP00000347038	PLS4_HUMAN
ENSP00000347041	FMOD_HUMAN
ENSP00000347043	ZN649_HUMAN
ENSP00000347045	ZNF43_HUMAN
ENSP00000347046	PDE5A_HUMAN
ENSP00000347055	MYL4_HUMAN
ENSP00000347076	KI16B_HUMAN
ENSP00000347087	DDX4_HUMAN
ENSP00000347088	LARGE_HUMAN
ENSP00000347117	SEM4A_HUMAN
ENSP00000347129	INCA1_HUMAN
ENSP00000347134	ARHG8_HUMAN
ENSP00000347140	ASGR2_HUMAN
ENSP00000347152	ATRN1_HUMAN
ENSP00000347153	S31A7_HUMAN
ENSP00000347161	TSG10_HUMAN
ENSP00000347168	H4_HUMAN
ENSP00000347169	NUMB_HUMAN
ENSP00000347170	NEIL1_HUMAN
ENSP00000347178	HSPB9_HUMAN
ENSP00000347184	HD_HUMAN
ENSP00000347188	KCTD6_HUMAN
ENSP00000347195	TM110_HUMAN
ENSP00000347197	C5AR1_HUMAN
ENSP00000347198	SRGP1_HUMAN
ENSP00000347206	GPAA1_HUMAN
ENSP00000347211	PRAM6_HUMAN
ENSP00000347213	ENTP2_HUMAN
ENSP00000347232	BLM_HUMAN
ENSP00000347244	ITSN2_HUMAN
ENSP00000347251	CSN1_HUMAN
ENSP00000347269	GG6L1_HUMAN
ENSP00000347271	RS10_HUMAN
ENSP00000347276	KANK2_HUMAN
ENSP00000347277	RM52_HUMAN
ENSP00000347294	EYA4_HUMAN
ENSP00000347298	CB027_HUMAN
ENSP00000347301	BEGIN_HUMAN
ENSP00000347314	SPG20_HUMAN
ENSP00000347322	CF089_HUMAN
ENSP00000347324	MSRB3_HUMAN
ENSP00000347329	SC31A_HUMAN
ENSP00000347338	ZN607_HUMAN
ENSP00000347339	CX04B_HUMAN
ENSP00000347345	RPC8_HUMAN
ENSP00000347358	MAGAB_HUMAN
ENSP00000347379	OCLN_HUMAN
ENSP00000347408	AP3M1_HUMAN
ENSP00000347409	KELL_HUMAN
ENSP00000347418	OR5H2_HUMAN
ENSP00000347427	MINK1_HUMAN
ENSP00000347428	OR2L5_HUMAN
ENSP00000347433	APCD1_HUMAN
ENSP00000347443	RASF5_HUMAN
ENSP00000347444	TDRD7_HUMAN
ENSP00000347451	LIGO1_HUMAN
ENSP00000347454	ANO1_HUMAN
ENSP00000347464	GIT2_HUMAN
ENSP00000347486	MORN3_HUMAN
ENSP00000347495	SYWC_HUMAN
ENSP00000347498	ZFY19_HUMAN
ENSP00000347504	ITBP1_HUMAN
ENSP00000347507	MYH7_HUMAN
ENSP00000347514	MIER1_HUMAN
ENSP00000347532	SHOT1_HUMAN
ENSP00000347538	SYT17_HUMAN
ENSP00000347546	BOC_HUMAN
ENSP00000347548	RN220_HUMAN
ENSP00000347549	CBPA5_HUMAN
ENSP00000347581	AGK_HUMAN
ENSP00000347582	J3KNZ1_HUMAN
ENSP00000347586	CCD69_HUMAN
ENSP00000347592	S30BP_HUMAN
ENSP00000347596	FBLN3_HUMAN
ENSP00000347601	COLC1_HUMAN
ENSP00000347602	ARI4A_HUMAN
ENSP00000347626	NUDC3_HUMAN
ENSP00000347635	KR131_HUMAN
ENSP00000347646	SOX12_HUMAN
ENSP00000347648	ZN512_HUMAN
ENSP00000347649	SC65_HUMAN
ENSP00000347684	LMX1B_HUMAN
ENSP00000347689	PDE4C_HUMAN
ENSP00000347710	OPHN1_HUMAN
ENSP00000347712	C2C4A_HUMAN
ENSP00000347714	FCAR_HUMAN
ENSP00000347717	DHCR7_HUMAN
ENSP00000347719	TBCD_HUMAN
ENSP00000347721	SPNS3_HUMAN
ENSP00000347730	ZN536_HUMAN
ENSP00000347733	TRRAP_HUMAN
ENSP00000347744	FA49A_HUMAN
ENSP00000347748	TPRA1_HUMAN
ENSP00000347754	5HT3A_HUMAN
ENSP00000347755	ZN140_HUMAN
ENSP00000347767	NEK5_HUMAN
ENSP00000347778	S26A8_HUMAN
ENSP00000347792	SYNJ2_HUMAN
ENSP00000347794	J3KNZ3_HUMAN
ENSP00000347802	ANR35_HUMAN
ENSP00000347810	D107A_HUMAN
ENSP00000347821	MORC4_HUMAN
ENSP00000347823	K1C39_HUMAN
ENSP00000347834	FBXL3_HUMAN
ENSP00000347836	UBE2H_HUMAN
ENSP00000347839	RFIP2_HUMAN
ENSP00000347847	MKL1_HUMAN
ENSP00000347858	XIAP_HUMAN
ENSP00000347872	VAT1_HUMAN
ENSP00000347883	PKHA7_HUMAN
ENSP00000347896	MBD6_HUMAN
ENSP00000347906	ANM2_HUMAN
ENSP00000347910	F8W7T7_HUMAN
ENSP00000347915	TT30A_HUMAN
ENSP00000347919	COA4_HUMAN
ENSP00000347924	SFXN4_HUMAN
ENSP00000347930	CC50B_HUMAN
ENSP00000347931	PCX3_HUMAN
ENSP00000347933	PLGB_HUMAN
ENSP00000347942	RET_HUMAN
ENSP00000347948	TNR14_HUMAN
ENSP00000347965	OR2T6_HUMAN
ENSP00000347977	ZN625_HUMAN
ENSP00000347978	ERCC5_HUMAN
ENSP00000347979	TNR6_HUMAN
ENSP00000347988	NDUA5_HUMAN
ENSP00000347997	UBQL3_HUMAN
ENSP00000347999	Z3H7A_HUMAN
ENSP00000348010	PRP39_HUMAN
ENSP00000348019	S17A5_HUMAN
ENSP00000348020	MLH3_HUMAN
ENSP00000348026	F8VPI7_HUMAN
ENSP00000348033	O11L1_HUMAN
ENSP00000348043	LRC20_HUMAN
ENSP00000348050	MXRA7_HUMAN
ENSP00000348054	COMD6_HUMAN
ENSP00000348064	NAR3_HUMAN
ENSP00000348067	F133A_HUMAN
ENSP00000348068	A1AT_HUMAN
ENSP00000348069	SRBP1_HUMAN
ENSP00000348074	CLC9A_HUMAN
ENSP00000348081	MIB2_HUMAN
ENSP00000348089	ERCC6_HUMAN
ENSP00000348099	PDLI7_HUMAN
ENSP00000348107	C1D_HUMAN
ENSP00000348108	KHDR3_HUMAN
ENSP00000348128	SVIL_HUMAN
ENSP00000348129	WDR88_HUMAN
ENSP00000348132	STK31_HUMAN
ENSP00000348145	CN178_HUMAN
ENSP00000348150	HOME3_HUMAN
ENSP00000348157	MLF1_HUMAN
ENSP00000348161	GP160_HUMAN
ENSP00000348163	PLST_HUMAN
ENSP00000348168	T2EB_HUMAN
ENSP00000348170	HPT_HUMAN
ENSP00000348205	AT5G1_HUMAN
ENSP00000348206	SLMO2_HUMAN
ENSP00000348211	S2546_HUMAN
ENSP00000348215	SPD2A_HUMAN
ENSP00000348216	TRIM4_HUMAN
ENSP00000348234	ATTY_HUMAN
ENSP00000348258	H4_HUMAN
ENSP00000348273	MBP_HUMAN
ENSP00000348278	STK39_HUMAN
ENSP00000348283	WWP2_HUMAN
ENSP00000348298	LCOR_HUMAN
ENSP00000348300	BTG4_HUMAN
ENSP00000348302	GR6_HUMAN
ENSP00000348307	SHPS1_HUMAN
ENSP00000348308	MMP23_HUMAN
ENSP00000348314	SPEF2_HUMAN
ENSP00000348316	HN1_HUMAN
ENSP00000348337	CM035_HUMAN
ENSP00000348349	MYO9A_HUMAN
ENSP00000348380	CP20A_HUMAN
ENSP00000348381	ADDG_HUMAN
ENSP00000348384	LAMB3_HUMAN
ENSP00000348385	CORA1_HUMAN
ENSP00000348394	NCDN_HUMAN
ENSP00000348395	PEPL1_HUMAN
ENSP00000348429	ACSL5_HUMAN
ENSP00000348442	PSD12_HUMAN
ENSP00000348449	OR8B4_HUMAN
ENSP00000348455	UVRAG_HUMAN
ENSP00000348459	ACMSD_HUMAN
ENSP00000348461	RAC1_HUMAN
ENSP00000348472	PXK_HUMAN
ENSP00000348496	SUN5_HUMAN
ENSP00000348510	TF3C1_HUMAN
ENSP00000348527	CENPL_HUMAN
ENSP00000348538	RBM38_HUMAN
ENSP00000348545	J3KP00_HUMAN
ENSP00000348547	B7WPI5_HUMAN
ENSP00000348550	FRMD6_HUMAN
ENSP00000348551	NCOR2_HUMAN
ENSP00000348554	CDC16_HUMAN
ENSP00000348564	CDAN1_HUMAN
ENSP00000348565	UBA5_HUMAN
ENSP00000348573	AKAP9_HUMAN
ENSP00000348577	RAGP1_HUMAN
ENSP00000348578	G3BP1_HUMAN
ENSP00000348593	ZFY27_HUMAN
ENSP00000348596	SDA1_HUMAN
ENSP00000348602	AMPH_HUMAN
ENSP00000348610	MED24_HUMAN
ENSP00000348611	PHLP2_HUMAN
ENSP00000348632	HOIL1_HUMAN
ENSP00000348634	MYH6_HUMAN
ENSP00000348635	JAML1_HUMAN
ENSP00000348639	TM11F_HUMAN
ENSP00000348645	PXDNL_HUMAN
ENSP00000348648	JPH4_HUMAN
ENSP00000348657	CNDG2_HUMAN
ENSP00000348668	GALT6_HUMAN
ENSP00000348673	ZN770_HUMAN
ENSP00000348685	3BP2_HUMAN
ENSP00000348695	G5E987_HUMAN
ENSP00000348704	IMA6_HUMAN
ENSP00000348706	H2B1H_HUMAN
ENSP00000348708	RENT2_HUMAN
ENSP00000348714	AREL1_HUMAN
ENSP00000348722	PUS7_HUMAN
ENSP00000348738	Q6ZRL6_HUMAN
ENSP00000348751	BT3A2_HUMAN
ENSP00000348752	ORAI2_HUMAN
ENSP00000348753	SPRE2_HUMAN
ENSP00000348757	CC151_HUMAN
ENSP00000348762	ERG7_HUMAN
ENSP00000348769	ARI2_HUMAN
ENSP00000348772	PITM1_HUMAN
ENSP00000348775	ACOX3_HUMAN
ENSP00000348784	IGBP1_HUMAN
ENSP00000348786	RAP1A_HUMAN
ENSP00000348793	AFF3_HUMAN
ENSP00000348799	MCAF2_HUMAN
ENSP00000348812	PTPRD_HUMAN
ENSP00000348813	TBCD7_HUMAN
ENSP00000348815	HYLS1_HUMAN
ENSP00000348821	MYOM1_HUMAN
ENSP00000348827	THB_HUMAN
ENSP00000348828	ARHGQ_HUMAN
ENSP00000348831	NUD10_HUMAN
ENSP00000348838	UBE2C_HUMAN
ENSP00000348842	EMAL6_HUMAN
ENSP00000348848	WIPI4_HUMAN
ENSP00000348849	RS26_HUMAN
ENSP00000348852	F168A_HUMAN
ENSP00000348877	G6PI_HUMAN
ENSP00000348886	STML2_HUMAN
ENSP00000348888	PIGR_HUMAN
ENSP00000348897	GBRA2_HUMAN
ENSP00000348901	PLD3_HUMAN
ENSP00000348911	ADCL2_HUMAN
ENSP00000348912	ADA33_HUMAN
ENSP00000348915	CBWD1_HUMAN
ENSP00000348918	SAA1_HUMAN
ENSP00000348924	H2B1C_HUMAN
ENSP00000348933	CCD25_HUMAN
ENSP00000348936	J3KP02_HUMAN
ENSP00000348944	RSPO1_HUMAN
ENSP00000348959	MA1A2_HUMAN
ENSP00000348965	DYHC1_HUMAN
ENSP00000348982	MEGF6_HUMAN
ENSP00000348984	SON_HUMAN
ENSP00000348986	INSR2_HUMAN
ENSP00000348996	TSG13_HUMAN
ENSP00000349003	B1AK19_HUMAN
ENSP00000349016	PEX14_HUMAN
ENSP00000349017	ABCCB_HUMAN
ENSP00000349022	ARC_HUMAN
ENSP00000349041	NRARP_HUMAN
ENSP00000349049	KDM1A_HUMAN
ENSP00000349052	OSCP1_HUMAN
ENSP00000349076	ATN1_HUMAN
ENSP00000349078	FPPS_HUMAN
ENSP00000349085	MAGA1_HUMAN
ENSP00000349087	MBRL_HUMAN
ENSP00000349114	CG076_HUMAN
ENSP00000349124	PP4R2_HUMAN
ENSP00000349131	RSPO3_HUMAN
ENSP00000349132	S31A3_HUMAN
ENSP00000349142	ATPG_HUMAN
ENSP00000349143	BT2A2_HUMAN
ENSP00000349145	MYO16_HUMAN
ENSP00000349147	CNNM1_HUMAN
ENSP00000349154	K1841_HUMAN
ENSP00000349156	SIAH1_HUMAN
ENSP00000349161	ZN790_HUMAN
ENSP00000349168	HNRH1_HUMAN
ENSP00000349174	S39A8_HUMAN
ENSP00000349175	F180B_HUMAN
ENSP00000349181	HVCN1_HUMAN
ENSP00000349204	CRUM3_HUMAN
ENSP00000349205	PI3R4_HUMAN
ENSP00000349208	PIWL2_HUMAN
ENSP00000349213	PB1_HUMAN
ENSP00000349238	CC88B_HUMAN
ENSP00000349250	ARL4A_HUMAN
ENSP00000349252	ITAL_HUMAN
ENSP00000349259	SPTB2_HUMAN
ENSP00000349270	HBM_HUMAN
ENSP00000349274	PPR26_HUMAN
ENSP00000349275	NRG1_HUMAN
ENSP00000349291	TBC9B_HUMAN
ENSP00000349293	B4GT2_HUMAN
ENSP00000349296	TMM71_HUMAN
ENSP00000349298	MYLIP_HUMAN
ENSP00000349313	NHEJ1_HUMAN
ENSP00000349320	CA2D1_HUMAN
ENSP00000349325	AT10A_HUMAN
ENSP00000349336	F163B_HUMAN
ENSP00000349344	PCDA4_HUMAN
ENSP00000349351	BICD2_HUMAN
ENSP00000349356	FIGL1_HUMAN
ENSP00000349358	CL029_HUMAN
ENSP00000349359	SASH3_HUMAN
ENSP00000349364	IFFO1_HUMAN
ENSP00000349365	IL27A_HUMAN
ENSP00000349393	DNLI4_HUMAN
ENSP00000349396	ABCD4_HUMAN
ENSP00000349401	ZN708_HUMAN
ENSP00000349415	RAB18_HUMAN
ENSP00000349428	PTBP1_HUMAN
ENSP00000349430	H2B1K_HUMAN
ENSP00000349436	ADA15_HUMAN
ENSP00000349437	MPRI_HUMAN
ENSP00000349456	CLCC1_HUMAN
ENSP00000349459	ISK14_HUMAN
ENSP00000349465	PICK1_HUMAN
ENSP00000349467	CALM_HUMAN
ENSP00000349477	KLRG1_HUMAN
ENSP00000349478	HCAR1_HUMAN
ENSP00000349486	SCRIB_HUMAN
ENSP00000349490	MFNG_HUMAN
ENSP00000349493	GUC2A_HUMAN
ENSP00000349494	ZN254_HUMAN
ENSP00000349496	ADPRH_HUMAN
ENSP00000349503	ZBT14_HUMAN
ENSP00000349508	CHD4_HUMAN
ENSP00000349525	AHSA2_HUMAN
ENSP00000349541	PTRF_HUMAN
ENSP00000349543	PEX2_HUMAN
ENSP00000349547	RASF1_HUMAN
ENSP00000349560	RAB4B_HUMAN
ENSP00000349562	CC180_HUMAN
ENSP00000349563	B3KU87_HUMAN
ENSP00000349568	WDR96_HUMAN
ENSP00000349575	MOB3A_HUMAN
ENSP00000349576	DCTD_HUMAN
ENSP00000349577	PROD_HUMAN
ENSP00000349588	ANK2_HUMAN
ENSP00000349594	ELAV4_HUMAN
ENSP00000349595	AT2A1_HUMAN
ENSP00000349616	ADR2_HUMAN
ENSP00000349629	LRBA_HUMAN
ENSP00000349640	MCRS1_HUMAN
ENSP00000349658	XPP3_HUMAN
ENSP00000349669	CE048_HUMAN
ENSP00000349678	MBPHL_HUMAN
ENSP00000349679	DLRB1_HUMAN
ENSP00000349687	SAP3_HUMAN
ENSP00000349689	ZDHC9_HUMAN
ENSP00000349699	MUML1_HUMAN
ENSP00000349705	TOP3B_HUMAN
ENSP00000349708	ZMYM6_HUMAN
ENSP00000349709	N2DL4_HUMAN
ENSP00000349719	OR2L8_HUMAN
ENSP00000349722	UB2D3_HUMAN
ENSP00000349723	BC11B_HUMAN
ENSP00000349727	DOK3_HUMAN
ENSP00000349732	CC018_HUMAN
ENSP00000349748	SFPQ_HUMAN
ENSP00000349768	PCD23_HUMAN
ENSP00000349770	IRF5_HUMAN
ENSP00000349783	RC3H2_HUMAN
ENSP00000349785	MLP3C_HUMAN
ENSP00000349790	CO9A1_HUMAN
ENSP00000349796	ZNF23_HUMAN
ENSP00000349803	ZBT20_HUMAN
ENSP00000349805	F212B_HUMAN
ENSP00000349822	DBND2_HUMAN
ENSP00000349823	SMAL1_HUMAN
ENSP00000349824	REPS2_HUMAN
ENSP00000349856	PRC2B_HUMAN
ENSP00000349873	H2A1_HUMAN
ENSP00000349874	NUD13_HUMAN
ENSP00000349877	AT131_HUMAN
ENSP00000349884	GALP_HUMAN
ENSP00000349887	ASNA_HUMAN
ENSP00000349891	A20A4_HUMAN
ENSP00000349892	MYCB2_HUMAN
ENSP00000349893	DLK2_HUMAN
ENSP00000349902	F115C_HUMAN
ENSP00000349923	LAGE3_HUMAN
ENSP00000349929	SDCG3_HUMAN
ENSP00000349930	O11G2_HUMAN
ENSP00000349931	PRAM8_HUMAN
ENSP00000349932	PTPRS_HUMAN
ENSP00000349945	OR5BH_HUMAN
ENSP00000349954	CGHB_HUMAN
ENSP00000349955	RPR1A_HUMAN
ENSP00000349957	APC11_HUMAN
ENSP00000349959	RICTR_HUMAN
ENSP00000349960	ACTB_HUMAN
ENSP00000349967	CCRL2_HUMAN
ENSP00000349970	ERGI3_HUMAN
ENSP00000349971	CEAM3_HUMAN
ENSP00000349977	MVP_HUMAN
ENSP00000349989	CX024_HUMAN
ENSP00000350003	CCR3_HUMAN
ENSP00000350005	GIP_HUMAN
ENSP00000350009	UBP33_HUMAN
ENSP00000350011	CG050_HUMAN
ENSP00000350012	ACSL3_HUMAN
ENSP00000350018	3BP1_HUMAN
ENSP00000350022	OR8D2_HUMAN
ENSP00000350024	S29A2_HUMAN
ENSP00000350028	MOV10_HUMAN
ENSP00000350032	FRM4A_HUMAN
ENSP00000350036	SMC1B_HUMAN
ENSP00000350049	HOMEZ_HUMAN
ENSP00000350050	T229B_HUMAN
ENSP00000350052	POTEF_HUMAN
ENSP00000350071	STRN3_HUMAN
ENSP00000350075	ARPIN_HUMAN
ENSP00000350078	ARI5A_HUMAN
ENSP00000350085	ZN729_HUMAN
ENSP00000350090	RA1L2_HUMAN
ENSP00000350094	QRIC1_HUMAN
ENSP00000350098	POP5_HUMAN
ENSP00000350102	TOR4A_HUMAN
ENSP00000350103	DTHD1_HUMAN
ENSP00000350132	PPLA_HUMAN
ENSP00000350136	RIMKB_HUMAN
ENSP00000350153	TICN3_HUMAN
ENSP00000350159	H4_HUMAN
ENSP00000350162	SYCP2_HUMAN
ENSP00000350170	FXR1_HUMAN
ENSP00000350182	TRI31_HUMAN
ENSP00000350195	M3K6_HUMAN
ENSP00000350198	SSR2_HUMAN
ENSP00000350199	AP1B1_HUMAN
ENSP00000350215	SEM5B_HUMAN
ENSP00000350222	O51D1_HUMAN
ENSP00000350230	T170A_HUMAN
ENSP00000350248	O14AG_HUMAN
ENSP00000350249	POTE1_HUMAN
ENSP00000350256	CCR9_HUMAN
ENSP00000350260	F219B_HUMAN
ENSP00000350261	J3QSW1_HUMAN
ENSP00000350263	PIGN_HUMAN
ENSP00000350265	ENPP3_HUMAN
ENSP00000350266	DEN2D_HUMAN
ENSP00000350267	BRPF3_HUMAN
ENSP00000350275	H31_HUMAN
ENSP00000350278	ZNT7_HUMAN
ENSP00000350283	BRCA1_HUMAN
ENSP00000350295	ZN816_HUMAN
ENSP00000350297	ASAP1_HUMAN
ENSP00000350310	AT2B4_HUMAN
ENSP00000350314	BCDO2_HUMAN
ENSP00000350331	ASB13_HUMAN
ENSP00000350332	MYPC2_HUMAN
ENSP00000350336	DSCR8_HUMAN
ENSP00000350348	GRM7_HUMAN
ENSP00000350352	TRM1_HUMAN
ENSP00000350353	MET20_HUMAN
ENSP00000350358	PRA12_HUMAN
ENSP00000350359	CREB5_HUMAN
ENSP00000350364	NEGR1_HUMAN
ENSP00000350369	MAFG_HUMAN
